date,campaign_id,campaign_name,channel,funnel_stage,spend,impressions,clicks,conversions,new_customers,revenue,gross_profit
2025-01-25,C007,Email Winback,Email,Retention,167.41,41643,3987,482.2,87.8,35646.19,21744.18
2025-01-26,C007,Email Winback,Email,Retention,192.47,48433,4479,494.0,91.1,33349.76,20343.36
2025-01-27,C007,Email Winback,Email,Retention,155.15,42985,3840,368.1,70.8,26595.42,16223.21
2025-01-28,C007,Email Winback,Email,Retention,219.43,54105,5018,574.7,109.9,44350.15,27053.59
2025-01-29,C007,Email Winback,Email,Retention,204.07,45335,3608,405.0,75.3,27883.94,17009.2
2025-01-30,C007,Email Winback,Email,Retention,170.72,43852,3252,295.7,52.6,22249.07,13571.93
2025-01-31,C007,Email Winback,Email,Retention,191.58,41765,3679,355.7,66.1,26111.81,15928.21
2025-02-01,C007,Email Winback,Email,Retention,170.29,44192,3707,482.1,92.2,36640.35,22350.61
2025-02-02,C007,Email Winback,Email,Retention,195.56,47069,4489,552.6,94.7,40636.39,24788.2
2025-02-03,C007,Email Winback,Email,Retention,166.79,40323,3572,475.6,84.2,35471.5,21637.62
2025-02-04,C007,Email Winback,Email,Retention,227.23,57130,5566,722.9,133.1,51533.51,31435.44
2025-02-05,C007,Email Winback,Email,Retention,199.87,49655,3875,411.0,77.5,28518.11,17396.05
2025-02-06,C007,Email Winback,Email,Retention,208.56,47863,4372,466.6,84.7,32104.2,19583.56
2025-02-07,C007,Email Winback,Email,Retention,188.27,46601,3935,496.2,96.2,35216.14,21481.85
2025-02-08,C007,Email Winback,Email,Retention,151.39,38013,3333,496.4,80.2,35010.29,21356.28
2025-02-09,C007,Email Winback,Email,Retention,183.19,44921,3869,676.4,123.8,56645.52,34553.77
2025-02-10,C007,Email Winback,Email,Retention,211.78,51540,4729,668.7,121.3,50162.6,30599.18
2025-02-11,C007,Email Winback,Email,Retention,200.84,45883,3752,464.9,85.9,32253.72,19674.77
2025-02-12,C007,Email Winback,Email,Retention,162.6,40326,3497,449.0,81.2,33577.6,20482.34
2025-02-13,C007,Email Winback,Email,Retention,226.3,53098,4803,491.5,89.6,34703.57,21169.18
2025-02-14,C007,Email Winback,Email,Retention,163.75,41574,3871,433.8,74.8,30595.13,18663.03
2025-02-15,C007,Email Winback,Email,Retention,184.58,54291,3948,472.1,83.9,37276.55,22738.69
2025-02-16,C007,Email Winback,Email,Retention,178.42,38461,3804,408.8,73.3,27470.49,16757.0
2025-02-17,C007,Email Winback,Email,Retention,154.0,37332,3540,460.9,80.4,35261.21,21509.34
2025-02-18,C007,Email Winback,Email,Retention,162.59,40862,3638,463.2,80.8,33904.87,20681.97
2025-02-19,C007,Email Winback,Email,Retention,170.14,42699,3491,495.8,87.1,38599.2,23545.51
2025-02-20,C007,Email Winback,Email,Retention,195.17,52393,3783,555.1,98.7,37630.58,22954.65
2025-02-21,C007,Email Winback,Email,Retention,180.47,51528,4732,501.0,88.0,40601.35,24766.82
2025-02-22,C007,Email Winback,Email,Retention,142.83,35263,3014,447.3,79.2,36193.26,22077.89
2025-02-23,C007,Email Winback,Email,Retention,197.06,46877,4501,572.8,94.5,44222.22,26975.55
2025-02-24,C007,Email Winback,Email,Retention,184.46,44378,3972,488.0,85.6,34600.39,21106.24
2025-02-25,C007,Email Winback,Email,Retention,163.01,40022,3118,371.5,62.0,27569.47,16817.38
2025-02-26,C007,Email Winback,Email,Retention,186.17,43671,4135,599.5,115.1,40251.06,24553.14
2025-02-27,C007,Email Winback,Email,Retention,218.2,55155,4816,543.0,97.5,44148.23,26930.42
2025-02-28,C007,Email Winback,Email,Retention,206.13,50175,4146,475.8,88.0,39991.17,24394.61
2025-03-01,C007,Email Winback,Email,Retention,153.8,37330,2980,399.0,70.3,27958.12,17054.45
2025-03-02,C007,Email Winback,Email,Retention,195.55,50416,3897,471.0,89.8,35547.04,21683.69
2025-03-03,C007,Email Winback,Email,Retention,191.17,46294,3926,550.3,96.5,37612.88,22943.86
2025-03-04,C007,Email Winback,Email,Retention,177.51,46737,3740,556.3,103.5,38679.6,23594.56
2025-03-05,C007,Email Winback,Email,Retention,177.17,44091,4093,585.6,98.7,39375.47,24019.04
2025-03-06,C007,Email Winback,Email,Retention,174.0,43704,3979,550.9,106.8,37408.31,22819.07
2025-03-07,C007,Email Winback,Email,Retention,152.88,36331,3401,520.2,87.3,39488.12,24087.76
2025-03-08,C007,Email Winback,Email,Retention,144.11,35340,3112,375.7,64.4,29024.46,17704.92
2025-03-09,C007,Email Winback,Email,Retention,174.93,42197,3252,547.7,103.9,41454.45,25287.21
2025-03-10,C007,Email Winback,Email,Retention,155.66,41521,3459,474.5,81.3,39137.57,23873.92
2025-03-11,C007,Email Winback,Email,Retention,195.1,49823,3989,488.5,84.4,36755.89,22421.09
2025-03-12,C007,Email Winback,Email,Retention,198.24,48620,4387,600.8,116.1,43751.08,26688.16
2025-03-13,C007,Email Winback,Email,Retention,227.63,56752,5669,719.0,129.5,51788.97,31591.27
2025-03-14,C007,Email Winback,Email,Retention,198.5,50281,4105,537.7,101.2,42807.25,26112.42
2025-03-15,C007,Email Winback,Email,Retention,145.86,38293,3262,421.6,79.3,28710.13,17513.18
2025-03-16,C007,Email Winback,Email,Retention,157.16,42526,3166,408.5,70.9,27759.37,16933.22
2025-03-17,C007,Email Winback,Email,Retention,198.09,47326,4020,525.0,91.0,42743.69,26073.65
2025-03-18,C007,Email Winback,Email,Retention,211.72,55639,4673,638.2,107.6,45611.88,27823.25
2025-03-19,C007,Email Winback,Email,Retention,160.9,39427,3285,446.3,86.6,32654.82,19919.44
2025-03-20,C007,Email Winback,Email,Retention,216.3,52744,5791,909.0,167.9,70445.53,42971.77
2025-03-21,C007,Email Winback,Email,Retention,207.63,51342,4590,622.2,107.2,43541.78,26560.48
2025-03-22,C007,Email Winback,Email,Retention,196.42,49923,3637,491.7,94.1,34730.49,21185.6
2025-03-23,C007,Email Winback,Email,Retention,178.21,40819,3855,463.0,78.3,33454.14,20407.03
2025-03-24,C007,Email Winback,Email,Retention,211.36,50879,3994,560.0,101.8,46332.54,28262.85
2025-03-25,C007,Email Winback,Email,Retention,189.45,43044,3674,510.9,93.4,40639.65,24790.18
2025-03-26,C007,Email Winback,Email,Retention,166.4,39557,3431,499.2,91.8,35814.74,21846.99
2025-03-27,C007,Email Winback,Email,Retention,202.21,53151,5072,886.8,158.0,73206.46,44655.94
2025-03-28,C007,Email Winback,Email,Retention,176.51,42663,3527,451.6,77.8,32131.15,19600.0
2025-03-29,C007,Email Winback,Email,Retention,148.57,36108,3359,446.4,80.2,36474.99,22249.74
2025-03-30,C007,Email Winback,Email,Retention,140.92,35488,3109,419.2,77.5,29301.94,17874.19
2025-03-31,C007,Email Winback,Email,Retention,211.14,57792,5615,717.1,119.2,51393.47,31350.02
2025-04-01,C007,Email Winback,Email,Retention,221.5,58034,5012,582.1,112.7,41060.69,25047.02
2025-04-02,C007,Email Winback,Email,Retention,226.4,59588,4651,571.9,100.0,39575.97,24141.34
2025-04-03,C007,Email Winback,Email,Retention,172.57,39277,3576,411.9,75.0,28277.11,17249.04
2025-04-04,C007,Email Winback,Email,Retention,192.72,47335,3626,368.6,67.7,27498.01,16773.78
2025-04-05,C007,Email Winback,Email,Retention,197.71,49049,4564,653.4,112.4,50336.49,30705.26
2025-04-06,C007,Email Winback,Email,Retention,191.32,47933,4788,444.7,85.8,32816.41,20018.01
2025-04-07,C007,Email Winback,Email,Retention,161.59,42218,4065,547.5,104.4,40349.86,24613.42
2025-04-08,C007,Email Winback,Email,Retention,166.96,40553,3548,441.8,77.6,32735.86,19968.88
2025-04-09,C007,Email Winback,Email,Retention,181.39,46144,4959,733.1,124.6,52068.68,31761.89
2025-04-10,C007,Email Winback,Email,Retention,176.2,41061,3782,410.5,70.1,29759.5,18153.29
2025-04-11,C007,Email Winback,Email,Retention,149.89,36632,3115,407.9,75.0,31082.22,18960.16
2025-04-12,C007,Email Winback,Email,Retention,195.23,45901,4106,461.6,87.3,36058.56,21995.72
2025-04-13,C007,Email Winback,Email,Retention,189.8,51254,4057,544.5,98.9,37873.59,23102.89
2025-04-14,C007,Email Winback,Email,Retention,193.36,47396,4151,463.2,85.6,31059.84,18946.5
2025-04-15,C007,Email Winback,Email,Retention,212.29,52981,3940,486.0,82.1,30217.91,18432.93
2025-04-16,C007,Email Winback,Email,Retention,165.38,40718,3872,441.6,85.3,36006.05,21963.69
2025-04-17,C007,Email Winback,Email,Retention,199.55,53848,4875,552.1,102.5,43584.43,26586.5
2025-04-18,C007,Email Winback,Email,Retention,189.22,46540,3554,454.5,83.1,30681.82,18715.91
2025-04-19,C007,Email Winback,Email,Retention,146.77,38226,3322,429.4,80.1,28637.18,17468.68
2025-04-20,C007,Email Winback,Email,Retention,194.75,50014,4761,654.6,107.0,48119.11,29352.66
2025-04-21,C007,Email Winback,Email,Retention,208.21,55862,5695,621.3,109.6,42657.61,26021.14
2025-04-22,C007,Email Winback,Email,Retention,163.0,37608,3666,481.1,88.6,30577.36,18652.19
2025-04-23,C007,Email Winback,Email,Retention,180.8,47166,3649,426.4,76.2,33482.81,20424.51
2025-04-24,C007,Email Winback,Email,Retention,195.28,49529,4180,500.3,89.3,38849.62,23698.27
2025-04-25,C007,Email Winback,Email,Retention,197.57,52415,3955,532.7,94.9,42527.22,25941.61
2025-04-26,C007,Email Winback,Email,Retention,161.83,42481,4257,482.1,87.0,35184.23,21462.38
2025-04-27,C007,Email Winback,Email,Retention,150.99,34227,2958,345.2,59.7,25148.89,15340.83
2025-04-28,C007,Email Winback,Email,Retention,195.32,52947,4834,696.5,119.9,47439.39,28938.03
2025-04-29,C007,Email Winback,Email,Retention,169.1,38221,3422,381.8,67.5,28684.72,17497.68
2025-04-30,C007,Email Winback,Email,Retention,211.95,59051,5480,576.9,108.8,38817.99,23678.97
2025-05-01,C007,Email Winback,Email,Retention,203.69,47195,3846,586.6,102.5,41411.01,25260.72
2025-05-02,C007,Email Winback,Email,Retention,197.99,48484,4834,576.2,97.4,44268.32,27003.67
2025-05-03,C007,Email Winback,Email,Retention,184.31,44988,4363,584.2,102.5,41049.46,25040.17
2025-05-04,C007,Email Winback,Email,Retention,180.25,43408,3852,583.1,109.9,41370.27,25235.86
2025-05-05,C007,Email Winback,Email,Retention,183.93,47794,3565,456.8,80.7,31201.09,19032.67
2025-05-06,C007,Email Winback,Email,Retention,162.8,41430,3134,382.9,66.6,28394.5,17320.65
2025-05-07,C007,Email Winback,Email,Retention,165.7,44041,3753,488.9,86.2,34398.98,20983.38
2025-05-08,C007,Email Winback,Email,Retention,173.27,46204,4118,544.3,102.6,38180.38,23290.03
2025-05-09,C007,Email Winback,Email,Retention,199.96,49868,4032,580.3,96.7,44712.96,27274.91
2025-05-10,C007,Email Winback,Email,Retention,167.32,42683,4220,595.7,103.7,43777.81,26704.46
2025-05-11,C007,Email Winback,Email,Retention,141.75,32922,2609,349.6,64.4,22788.27,13900.85
2025-05-12,C007,Email Winback,Email,Retention,197.74,50704,4474,540.5,102.0,36578.03,22312.6
2025-05-13,C007,Email Winback,Email,Retention,181.07,49512,3610,493.5,89.8,36870.95,22491.28
2025-05-14,C007,Email Winback,Email,Retention,181.28,44264,3416,461.0,84.8,32387.34,19756.28
2025-05-15,C007,Email Winback,Email,Retention,208.81,50496,4405,590.2,105.2,43597.81,26594.67
2025-05-16,C007,Email Winback,Email,Retention,185.97,39367,3628,555.5,92.8,39008.92,23795.44
2025-05-17,C007,Email Winback,Email,Retention,173.75,45685,4221,637.0,113.8,48176.89,29387.9
2025-05-18,C007,Email Winback,Email,Retention,179.44,43483,4218,596.9,112.2,42712.64,26054.71
2025-05-19,C007,Email Winback,Email,Retention,159.06,37159,3356,345.7,58.9,26725.63,16302.64
2025-05-20,C007,Email Winback,Email,Retention,181.99,45694,3455,535.0,98.7,39244.82,23939.34
2025-05-21,C007,Email Winback,Email,Retention,189.31,47960,4739,643.9,107.3,46498.81,28364.27
2025-05-22,C007,Email Winback,Email,Retention,172.0,44197,3714,524.7,94.5,40199.33,24521.59
2025-05-23,C007,Email Winback,Email,Retention,211.33,49822,4608,599.9,109.3,50411.51,30751.02
2025-05-24,C007,Email Winback,Email,Retention,179.31,45197,3753,469.8,83.8,31257.07,19066.81
2025-05-25,C007,Email Winback,Email,Retention,144.42,38882,3360,499.1,89.9,37049.92,22600.45
2025-05-26,C007,Email Winback,Email,Retention,182.05,47186,3702,554.4,94.7,41308.89,25198.42
2025-05-27,C007,Email Winback,Email,Retention,194.18,48485,4896,629.8,116.2,46448.87,28333.81
2025-05-28,C007,Email Winback,Email,Retention,183.53,43381,3490,480.0,79.6,33294.49,20309.64
2025-05-29,C007,Email Winback,Email,Retention,215.67,51701,4171,498.1,89.9,35708.05,21781.91
2025-05-30,C007,Email Winback,Email,Retention,164.75,40496,4156,530.1,86.3,39266.12,23952.34
2025-05-31,C007,Email Winback,Email,Retention,177.2,44446,3367,500.4,89.5,36672.12,22369.99
2025-06-01,C007,Email Winback,Email,Retention,157.85,40333,3498,474.2,83.2,32032.48,19539.81
2025-06-02,C007,Email Winback,Email,Retention,204.57,48199,4360,466.3,83.0,33742.04,20582.65
2025-06-03,C007,Email Winback,Email,Retention,185.36,47192,4104,463.9,79.9,33955.12,20712.62
2025-06-04,C007,Email Winback,Email,Retention,207.32,51988,4428,422.9,75.5,34164.65,20840.44
2025-06-05,C007,Email Winback,Email,Retention,225.77,58105,5274,598.8,100.5,46499.85,28364.91
2025-06-06,C007,Email Winback,Email,Retention,186.93,48017,4346,536.6,96.0,40181.25,24510.56
2025-06-07,C007,Email Winback,Email,Retention,170.39,43160,3467,387.7,71.4,27847.66,16987.07
2025-06-08,C007,Email Winback,Email,Retention,184.2,46114,3298,471.3,87.4,36254.18,22115.05
2025-06-09,C007,Email Winback,Email,Retention,194.86,45376,3887,462.9,79.9,34390.31,20978.09
2025-06-10,C007,Email Winback,Email,Retention,213.5,54946,4382,423.0,75.8,29752.94,18149.29
2025-06-11,C007,Email Winback,Email,Retention,196.73,53765,5407,660.9,124.9,54274.56,33107.48
2025-06-12,C007,Email Winback,Email,Retention,160.6,40566,3812,451.8,79.1,31598.77,19275.25
2025-06-13,C007,Email Winback,Email,Retention,164.25,39417,3687,424.9,81.7,33899.5,20678.7
2025-06-14,C007,Email Winback,Email,Retention,151.48,40094,3383,459.0,84.3,33674.43,20541.4
2025-06-15,C007,Email Winback,Email,Retention,155.79,37546,3375,416.9,74.2,31490.96,19209.48
2025-06-16,C007,Email Winback,Email,Retention,155.11,39854,3140,396.9,72.8,30637.14,18688.65
2025-06-17,C007,Email Winback,Email,Retention,170.5,50491,4330,523.6,90.6,42427.51,25880.78
2025-06-18,C007,Email Winback,Email,Retention,223.62,58941,4756,584.2,103.0,45796.71,27935.99
2025-06-19,C007,Email Winback,Email,Retention,197.23,46771,4256,453.3,77.7,35162.02,21448.83
2025-06-20,C007,Email Winback,Email,Retention,186.24,48458,4101,448.7,81.5,34505.28,21048.22
2025-06-21,C007,Email Winback,Email,Retention,156.23,38551,3616,463.8,83.1,32506.26,19828.82
2025-06-22,C007,Email Winback,Email,Retention,165.82,39966,3712,468.4,85.4,37897.55,23117.51
2025-06-23,C007,Email Winback,Email,Retention,198.25,48390,4106,588.1,95.9,44251.03,26993.13
2025-06-24,C007,Email Winback,Email,Retention,180.61,45217,4838,646.3,120.5,44970.92,27432.26
2025-06-25,C007,Email Winback,Email,Retention,201.4,49212,4336,528.7,92.9,40717.21,24837.5
2025-06-26,C007,Email Winback,Email,Retention,201.02,53207,4759,474.8,89.9,37669.65,22978.49
2025-06-27,C007,Email Winback,Email,Retention,193.0,46908,4357,483.6,90.3,33287.49,20305.37
2025-06-28,C007,Email Winback,Email,Retention,171.42,42853,3329,398.9,73.6,27046.46,16498.34
2025-06-29,C007,Email Winback,Email,Retention,152.05,36799,3388,414.4,73.0,29603.0,18057.83
2025-01-01,C008,Affiliate Partner Deals,Affiliate,Conversion,510.15,40851,1568,137.9,109.9,10577.91,5712.07
2025-01-02,C008,Affiliate Partner Deals,Affiliate,Conversion,482.51,40695,1615,127.1,100.2,10279.84,5551.11
2025-01-03,C008,Affiliate Partner Deals,Affiliate,Conversion,429.48,36112,1362,104.5,79.1,8388.37,4529.72
2025-01-04,C008,Affiliate Partner Deals,Affiliate,Conversion,526.11,44589,1967,153.0,111.7,13497.06,7288.41
2025-01-05,C008,Affiliate Partner Deals,Affiliate,Conversion,471.77,40636,1837,127.3,96.1,10281.04,5551.76
2025-01-06,C008,Affiliate Partner Deals,Affiliate,Conversion,574.87,53603,2378,152.0,117.8,12310.49,6647.66
2025-01-07,C008,Affiliate Partner Deals,Affiliate,Conversion,550.31,46069,1861,142.2,110.1,11970.3,6463.96
2025-01-08,C008,Affiliate Partner Deals,Affiliate,Conversion,515.35,42610,1824,123.8,94.1,10314.62,5569.89
2025-01-09,C008,Affiliate Partner Deals,Affiliate,Conversion,641.28,55689,2048,149.3,109.0,12996.47,7018.1
2025-01-10,C008,Affiliate Partner Deals,Affiliate,Conversion,456.98,38184,1617,105.1,81.5,8403.41,4537.84
2025-01-11,C008,Affiliate Partner Deals,Affiliate,Conversion,470.28,38942,1709,138.1,114.0,11735.72,6337.29
2025-01-12,C008,Affiliate Partner Deals,Affiliate,Conversion,406.22,32910,1425,124.9,96.4,10103.36,5455.81
2025-01-13,C008,Affiliate Partner Deals,Affiliate,Conversion,568.54,48062,1976,139.1,93.9,11279.1,6090.71
2025-01-14,C008,Affiliate Partner Deals,Affiliate,Conversion,533.13,44960,1531,115.6,80.6,11055.03,5969.72
2025-01-15,C008,Affiliate Partner Deals,Affiliate,Conversion,590.74,46019,2018,141.5,110.4,11901.59,6426.86
2025-01-16,C008,Affiliate Partner Deals,Affiliate,Conversion,601.96,52067,1907,163.1,124.3,12808.51,6916.6
2025-01-17,C008,Affiliate Partner Deals,Affiliate,Conversion,514.23,46914,2173,145.8,119.6,12379.54,6684.95
2025-01-18,C008,Affiliate Partner Deals,Affiliate,Conversion,406.54,33714,1351,116.5,89.2,8677.71,4685.96
2025-01-19,C008,Affiliate Partner Deals,Affiliate,Conversion,486.35,42582,1593,116.3,84.7,9795.2,5289.41
2025-01-20,C008,Affiliate Partner Deals,Affiliate,Conversion,430.85,36386,1419,99.3,78.5,8288.07,4475.56
2025-01-21,C008,Affiliate Partner Deals,Affiliate,Conversion,557.93,44438,1947,147.5,108.2,13547.53,7315.66
2025-01-22,C008,Affiliate Partner Deals,Affiliate,Conversion,489.09,38766,1547,128.4,92.1,11800.2,6372.11
2025-01-23,C008,Affiliate Partner Deals,Affiliate,Conversion,546.33,44822,2060,183.0,143.0,15542.09,8392.73
2025-01-24,C008,Affiliate Partner Deals,Affiliate,Conversion,610.69,55343,2099,155.3,116.8,12698.87,6857.39
2025-01-25,C008,Affiliate Partner Deals,Affiliate,Conversion,422.71,37056,1530,116.5,94.6,9429.99,5092.2
2025-01-26,C008,Affiliate Partner Deals,Affiliate,Conversion,533.71,45166,1785,133.3,105.0,11190.98,6043.13
2025-01-27,C008,Affiliate Partner Deals,Affiliate,Conversion,515.3,41164,1717,113.3,85.6,9086.39,4906.65
2025-01-28,C008,Affiliate Partner Deals,Affiliate,Conversion,651.48,56616,2423,217.4,176.8,19146.46,10339.09
2025-01-29,C008,Affiliate Partner Deals,Affiliate,Conversion,609.86,46840,1916,139.8,103.0,11517.55,6219.47
2025-01-30,C008,Affiliate Partner Deals,Affiliate,Conversion,484.94,43961,1636,115.9,90.5,8743.19,4721.32
2025-01-31,C008,Affiliate Partner Deals,Affiliate,Conversion,433.42,38085,1521,103.6,77.0,7703.99,4160.15
2025-02-01,C008,Affiliate Partner Deals,Affiliate,Conversion,457.76,38264,1474,110.9,86.6,10290.95,5557.11
2025-02-02,C008,Affiliate Partner Deals,Affiliate,Conversion,483.59,39008,1377,120.4,92.2,11741.76,6340.55
2025-02-03,C008,Affiliate Partner Deals,Affiliate,Conversion,428.1,34804,1343,119.4,84.0,10541.83,5692.59
2025-02-04,C008,Affiliate Partner Deals,Affiliate,Conversion,614.06,49724,1888,171.1,142.0,13949.99,7533.0
2025-02-05,C008,Affiliate Partner Deals,Affiliate,Conversion,602.63,55448,2156,172.6,123.8,14360.68,7754.77
2025-02-06,C008,Affiliate Partner Deals,Affiliate,Conversion,612.98,49880,1920,135.5,96.6,10665.58,5759.41
2025-02-07,C008,Affiliate Partner Deals,Affiliate,Conversion,583.29,47218,1800,157.1,122.6,12550.22,6777.12
2025-02-08,C008,Affiliate Partner Deals,Affiliate,Conversion,518.52,44869,1898,143.7,110.5,12050.98,6507.53
2025-02-09,C008,Affiliate Partner Deals,Affiliate,Conversion,517.17,41015,1814,155.0,112.3,13965.21,7541.21
2025-02-10,C008,Affiliate Partner Deals,Affiliate,Conversion,443.74,34293,1667,122.5,89.1,10071.47,5438.59
2025-02-11,C008,Affiliate Partner Deals,Affiliate,Conversion,497.21,42840,1742,162.8,126.1,15009.73,8105.25
2025-02-12,C008,Affiliate Partner Deals,Affiliate,Conversion,584.45,49248,1618,127.0,91.7,10736.52,5797.72
2025-02-13,C008,Affiliate Partner Deals,Affiliate,Conversion,590.13,45827,1701,136.0,102.4,9588.04,5177.54
2025-02-14,C008,Affiliate Partner Deals,Affiliate,Conversion,506.6,42292,1732,146.2,105.8,12236.98,6607.97
2025-02-15,C008,Affiliate Partner Deals,Affiliate,Conversion,547.45,48554,2072,165.4,120.8,15191.12,8203.21
2025-02-16,C008,Affiliate Partner Deals,Affiliate,Conversion,496.19,40346,1369,103.2,71.4,9433.53,5094.1
2025-02-17,C008,Affiliate Partner Deals,Affiliate,Conversion,452.52,36108,1445,152.5,123.0,11691.7,6313.52
2025-02-18,C008,Affiliate Partner Deals,Affiliate,Conversion,615.87,47758,1683,140.4,120.0,13120.33,7084.98
2025-02-19,C008,Affiliate Partner Deals,Affiliate,Conversion,462.72,37718,1574,142.8,101.1,10554.12,5699.23
2025-02-20,C008,Affiliate Partner Deals,Affiliate,Conversion,609.88,51668,2441,204.9,167.4,16503.48,8911.88
2025-02-21,C008,Affiliate Partner Deals,Affiliate,Conversion,478.59,43708,1962,153.7,122.1,12334.42,6660.59
2025-02-22,C008,Affiliate Partner Deals,Affiliate,Conversion,455.63,39164,1818,162.1,115.8,14462.99,7810.02
2025-02-23,C008,Affiliate Partner Deals,Affiliate,Conversion,525.17,42586,1399,126.9,100.8,11031.43,5956.97
2025-02-24,C008,Affiliate Partner Deals,Affiliate,Conversion,486.45,37103,1665,147.8,115.1,12206.78,6591.66
2025-02-25,C008,Affiliate Partner Deals,Affiliate,Conversion,645.13,52054,2075,156.2,120.2,12740.81,6880.03
2025-02-26,C008,Affiliate Partner Deals,Affiliate,Conversion,544.08,47329,1804,177.6,127.7,15394.71,8313.14
